ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765934836282,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q71,d90bf8595326,Where did they stay the first night?,In ancient ruins with lifelike statuesIn some ruins,unknown,auto,llama3,ml,8,476.1543273925781,397.3388671875,0.006888993084430695,385.6361240032129,385.65072999335825,36,10322,7,0,0.19647642970085144,,
1765934837217,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q179,174815ab26d3,On what planet do Will Riker and Deanna Troi plan to marry?,Betazed.Betazed,unknown,auto,llama3,ml,8,544.6639060974121,377.4220943450928,0.006921996828168631,363.0503859894816,363.0646079836879,59,8969,7,0,0.17500992119312286,,
1765934838128,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q280,76c04824a6ef,On what date is the raid executed on the compound?,"May 2, 2011May 2, 2011","May 2, 2011",auto,llama3,ml,8,524.8153209686279,339.54906463623047,0.005513982614502311,325.39238201570697,325.406568008475,50,6329,11,0,0.8833898305892944,,
1765934838461,pubmedqa,pubmedqa,,27030719::q458,40687ac9864c,Dietary linoleic acid-induced alterations in pro- and anti-nociceptive lipid autacoids: Implications for idiopathic pain syndromes?,The present findings provide biochemical support for the hypothesis that the high linoleic acid content of modern industrialized diets may create a biochemical susceptibility to develop chronic pain. Dietary linoleic acid lowering should be further investigated as part of an integrative strategy for the prevention and management of idiopathic pain syndromes.,"Yes, the context suggests that dietary linoleic acid induces alterations in both pro- and anti-nociceptive lipid autacoids, which could have implications for idiopathic pain syndromes.",auto,mistral,ml,8,17.244815826416016,299.0877628326416,0.004064000677317381,288.8127049955074,288.8238359882962,131,1517,184,0,0.808422327041626,,
1765934838691,pubmedqa,pubmedqa,,9315810::q337,23f1e63f9278,Is the duration of mechanical ventilation predictable?,"Low incidence of MV>or = 15 days was observed (13% and 20%, respectively, in observational cohort study and validation study) in unselected SICU patients. LIS>or = 1 at the time of intubation provides excellent negative predictive value (0.93 and 0.91) of duration of MV>or = 15 days. These data suggest that tracheotomy should not be considered for patients with LIS<1.",Yes,auto,qwen2_5,ml,8,16.159534454345703,179.6560287475586,0.0040460145100951195,168.15732102259062,168.16677199676633,54,2056,3,0,-0.037340495735406876,,
1765934839224,hotpotqa,hotpotqa,,5a8b10c655429949d91db49c,90efc4ce48fe,Who is the Russian figure skater who danced with a Russian pair skater and in 1988 and 1994.,Ekaterina Gordeeva,Ekaterina Gordeeva,auto,qwen2_5,ml,8,65.44876098632812,358.1821918487549,0.0041130115278065205,344.749996002065,344.76336400257424,92,5955,18,1,1.0,bridge,medium
1765934839720,hotpotqa,hotpotqa,,5a8afba155429949d91db458,4dfd02c3cdb7,Abraham Weinberg was a suspect in the killing of which Irish-American hitman?,"Vincent ""Mad Dog"" Coll","Jack ""Legs"" Diamond",auto,qwen2_5,ml,8,66.62511825561523,415.8022403717041,0.006619986379519105,401.4198560034856,401.4400359883439,77,8253,19,0,0.1937909722328186,bridge,medium
1765934839839,pubmedqa,pubmedqa,,18834545::q188,afb16af5d44b,Is networking different with doctors working part-time?,"From these findings we can conclude that part-time doctors are not aiming at efficiency by limiting the size of networks or by efficient reachability, because they want to contact their colleagues directly in order to prevent from communication errors. On the other hand, together with the growth of teams, we found this strategy, focussed on reaching all colleagues, was diminishing. And our data confirmed that formalisation was increasing together with the growth of teams.",Yes,auto,mistral,ml,8,12.894630432128906,91.13955497741699,0.004102999810129404,79.87280600355007,79.883113008691,55,1894,3,0,0.028607076033949852,,
1765934840272,hotpotqa,hotpotqa,,5a8f20d655429924144829dc,341e4221dcad,What year was the English actor and film producer born in who also starred in an adaptation with Renee Zellweger?,1960,1960,auto,llama3,ml,8,65.36316871643066,292.6781177520752,0.004730012733489275,281.5422310086433,281.5585099742748,113,5642,4,1,1.0,bridge,hard
1765934840417,pubmedqa,pubmedqa,,19061136::q103,56133c24ed23,Diethylstilbestrol (DES) labeled with Auger emitters: potential radiopharmaceutical for therapy of estrogen receptor-positive tumors and their metastases?,Labeled DES is a promising compound with high cytotoxic potential for treatment of ER-positive mamma carcinomas and their metastases.,Yes,auto,mistral,ml,8,17.47918128967285,114.64190483093262,0.004178000381216407,102.97146899392828,102.98160498496145,154,1869,3,0,0.011740248650312424,,
1765934840828,hotpotqa,hotpotqa,,5a8766cb5542996e4f3087d6,767ae9d694c4,What southern California based band covered Blue Öyster Cult's Godzilla?,Fu Manchu,unknown,auto,qwen2_5,ml,8,64.03088569641113,334.9108695983887,0.0047419744078069925,323.98233001003973,323.99936101865023,72,7085,7,0,0.13838493824005127,bridge,medium
1765934840945,pubmedqa,pubmedqa,,27032014::q461,37e0db3ab51b,Are frailty markers associated with serious thoracic and spinal injuries among motor vehicle crash occupants?,"Multiple markers of frailty were associated with severe injury. Frailty may more reflect underlying physiology and injury severity than age, although age is associated with frailty.",Yes,auto,mistral,ml,8,13.559579849243164,90.44861793518066,0.003788009053096175,79.10720899235457,79.11781797884032,109,1508,3,0,-0.056573979556560516,,
1765934841939,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q272,34b47941f1c4,What piece of information does the Kuwaiti prince give the US intelligence service?,Sayeed's mother's telephone numberthe phone number of Sayeed's mother,unknown,auto,llama3,ml,8,509.79018211364746,404.4473171234131,0.00624597305431962,390.24166599847376,390.25507200858556,83,8801,7,0,0.09033513814210892,,
1765934842102,pubmedqa,pubmedqa,,19083595::q175,30bb473787b6,Is phosphatidylcholine harmful to the peripheral neural tissue?,"This study demonstrates that in a rat model, even direct intraneural injection of PC causes no damage. This information should encourage people to consider broader applications of PC.",unknown,auto,mistral,ml,8,17.351388931274414,97.72419929504395,0.004038010956719518,86.92546800011769,86.93631499772891,63,1923,7,0,-0.0450490303337574,,
1765934842902,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q143,b07c4d920bd4,What is Crash trying to teach Ebby regarding his pitching?,To control his fastballnot to think,don't think it can only hurt the ballclub,auto,llama3,ml,8,490.19718170166016,296.2806224822998,0.004255998646840453,283.8238709955476,283.83548799320124,58,2969,41,0,0.3125665485858917,,
1765934843815,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q190,678692a79819,What is detected by the Enterprise when they travel through the Kolaron planetary system?,Emissions of positronic energy positronic energy,unknown,auto,llama3,ml,8,476.8247604370117,376.51896476745605,0.006546993972733617,362.28131799725816,362.29529400588945,89,8825,7,0,0.04120798036456108,,
1765934844239,hotpotqa,hotpotqa,,5aba66c855429939ce03dcdb,57b2428dfdf7,"Gunmen from Laredo starred which narrator of ""Frontier""?",Walter Darwin Coy,Walter Coy,auto,qwen2_5,ml,8,63.194990158081055,348.7577438354492,0.00448600621894002,334.88196300459094,334.8980809969362,56,6808,10,0,0.7237539291381836,bridge,medium
1765934844553,hotpotqa,hotpotqa,,5adf9e7e5542992d7e9f93be,f7cf9b2f3c4d,Were Eatza Pizza and Your Pie founded in the same state?,no,Arizona,auto,llama3,ml,8,58.8076114654541,243.1783676147461,0.00488999648950994,228.6799580033403,228.69562701089308,56,4140,7,0,0.12489272654056549,comparison,medium
1765934844977,hotpotqa,hotpotqa,,5ac3bf5e5542995ef918c20f,3ba79248e4e0,The Rossendale Free Press serves the town how far north of Manchester?,19 mi,19 mi,auto,qwen2_5,ml,8,60.175418853759766,352.7672290802002,0.004762987373396754,338.0214920034632,338.0383290059399,70,7138,5,1,1.0,bridge,medium
1765934845098,pubmedqa,pubmedqa,,9299674::q300,e6a6165c3040,Serum concentrations of orosomucoid: improved decision-making for tapering prednisolone therapy in patients with active inflammatory bowel disease?,"A therapeutic end-point of normalization of an increased level of S-orosomucoid in addition to clinical remission may be difficult to use, as serum concentrations may be continuously increased in spite of clinical remission. However, this goal may still be relevant, as a trend towards higher risk of relapse was found in patients with increased orosomucoid concentrations after completing therapy.",Yes,auto,mistral,ml,8,13.05842399597168,93.7643051147461,0.0040549784898757935,79.80883299023844,79.81992297573015,147,1427,3,0,0.0188878383487463,,
1765934845403,pubmedqa,pubmedqa,,9308479::q318,b970c63d3712,Time-of-flight MR arteriography of below-knee arteries with maximum-intensity-projection reconstruction: is interpretation of the axial source images helpful?,"Review of axial source images provides limited benefit to interpretation of MR arteriograms of the distal lower extremity in patients with peripheral vascular disease. Although selective review of axial source images may be appropriate, axial images can improve interpretation when MIP images are complicated by the presence of patient motion, difficult anatomy, or artifacts. Axial image review may also be appropriate when a significant stenosis is identified on the MIP images.","Yes, interpretation of the axial source images is helpful.",auto,mistral,ml,8,17.35997200012207,166.95785522460938,0.0038710131775587797,155.54608701495454,155.55473798303865,158,2263,58,0,0.5223338603973389,,
1765934846489,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q4,8c70d927acf4,How does Percival get even with O'Gallagher after he takes all of the boy's fireworks?,He sets them on fire with the teacher sitting on themHe sets them off underneath him,"Percival retaliates by setting off the collected fireworks while the teacher sits above them, leading to the total destruction of the schoolhouse and near death of the schoolmaster.",auto,llama3,ml,8,562.1683597564697,508.8155269622803,0.006332003977149725,496.9391019840259,496.9532609975431,86,8468,181,0,0.632075309753418,,
1765934847370,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q41,2c5d038603b5,What is the primary focus of the explorers at the beginning of their journey?,They are seeking out the source of the Nile River. Linking the voyages of  Burton and Speke with Barth.,unknown,auto,llama3,ml,8,558.2466125488281,309.85140800476074,0.005972979124635458,297.75280799367465,297.76657800539397,77,7473,7,0,0.19188575446605682,,
1765934847851,hotpotqa,hotpotqa,,5a8b1fc955429971feec4643,42113d6da4be,From what country are both Maurice Newman and Macquarie University?,Australia,Australia,auto,qwen2_5,ml,8,66.95127487182617,310.38451194763184,0.0049340014811605215,297.699882008601,297.7159959846176,67,6710,9,1,1.0,bridge,medium
1765934848024,pubmedqa,pubmedqa,,8322263::q267,edb38a458a0d,Do coagulation screening tests detect increased generation of thrombin and plasmin in sick newborn infants?,"Abnormal coagulation screens in sick newborn infants strongly support a diagnosis of DIC. However, normal screens do not exclude activation of the coagulation and fibrinolytic systems.",Yes (based on the provided context),auto,mistral,ml,8,17.438173294067383,142.8673267364502,0.004176981747150421,129.37358999624848,129.38411999493837,107,1786,35,0,0.040229592472314835,,
1765934848135,pubmedqa,pubmedqa,,18844650::q219,86dad989f835,Are cesarean deliveries more likely for poorly educated parents?,"Mothers with little education were consistently more likely to deliver by cesarean section than highly educated women, even when their partner's level of education was taken into account. Effective interventions aimed at reducing cesarean delivery rates in women of lower social class should be a priority for national health services, particularly in countries where the cesarean rate has been increasing.",Yes,auto,mistral,ml,8,14.241695404052734,82.70597457885742,0.003798981197178364,69.7394680173602,69.7477379871998,64,1331,3,0,-0.055050745606422424,,
1765934848552,hotpotqa,hotpotqa,,5a760f6855429976ec32bcf9,5019abbd6393,What retailer is the second-largest in the United States and has a commercial featuring the American artist who was 1st runner-up in the 2005 USA Weekend Magazine's songwriting competition?,Target Corporation,Target,auto,llama3,ml,8,62.34931945800781,333.4474563598633,0.005762994987890124,322.63034797506407,322.64472800306976,189,7478,6,0,0.8163795471191406,bridge,medium
1765934848668,pubmedqa,pubmedqa,,19057112::q84,7031fa4f1160,A tale of two countries--the United States and Japan: are differences in health due to differences in overweight?,"Despite similar standards of living and health care systems for older persons, the conditions associated with poor health differ in the US and Japan. Being overweight or obese appears to be related to more functioning problems and arthritis in the US than in Japan.",Yes,auto,mistral,ml,8,17.521142959594727,83.78338813781738,0.004322995664551854,69.98679100070149,69.99835500027984,113,1339,3,0,-0.06171032413840294,,
